Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step equation word problem: garden,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/application-problems-with-equation-in-one-variable
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step equation word problem: oranges,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/linear-equation-word-problem-example
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Exercise,Two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-2-step-equations-intro/e/linear_equations_2
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step equations intuition,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-2-step-equations-intro/v/equations-2
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Article,Two-step equations review,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-8th-two-step-equations-dec-frac/a/two-step-equations-review
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step equations with decimals and fractions,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-8th-two-step-equations-dec-frac/v/two-step-equations-with-decimals-and-fractions
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Exercise,Two-step equations with decimals and fractions,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-8th-two-step-equations-dec-frac/e/two-step-equations-with-decimals-and-fractions
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step equations with decimals and fractions ,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-8th-two-step-equations-dec-frac/v/two-step-equations
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Exercise,Two-step equations word problems,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/e/linear-equation-world-problems-2
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Exercise,Two-step inequalities,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-two-step-inequalities/e/solving-2-step-inequalities
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step inequalities ,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-two-step-inequalities/v/solving-inequalities
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step inequality word problem: apples,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-two-step-inequalities/v/interpreting-inequalities
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Two-step inequality word problem: R&B,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-two-step-inequalities/v/writing-and-using-inequalities-3
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Exercise,Two-step inequality word problems,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-two-step-inequalities/e/interpretting-solving-linear-inequalities
CCSS.Math,7.EE.B.4,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.",Video,Worked example: two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-2-step-equations-intro/v/solving-equations-1
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Video,Equation word problem: super yoga (1 of 2),https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/super-yoga-plans-basic-variables-and-equations
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Video,Equation word problem: super yoga (2 of 2),https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/super-yoga-plans-solving-one-step-equations
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Video,Find the mistake: two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-8th-two-step-equations-dec-frac/v/mistakes-in-solving-equations
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Exercise,Find the mistake: two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-8th-two-step-equations-dec-frac/e/find-the-mistake-two-step-equations
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Video,Intro to two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-2-step-equations-intro/v/why-we-do-the-same-thing-to-both-sides-two-step-equations
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Video,Two-step equation word problem: computers,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/basic-linear-equation-word-problem
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Video,Two-step equation word problem: garden,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/application-problems-with-equation-in-one-variable
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Video,Two-step equation word problem: oranges,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-linear-eq-word-probs/v/linear-equation-word-problem-example
CCSS.Math,7.EE.B.4.a,"Solve word problems leading to equations of the form <i>px</i> + <i>q</i> = <i>r</i> and <i>p</i>(<i>x</i> + <i>q</i>) = <i>r</i>, where <i>p</i>, <i>q</i>, and <i>r</i> are specific rational numbers. Solve equations of these forms fluently. Compare an algebraic solution to an arithmetic solution, identifying the sequence of the operations used in each approach.",Exercise,Two-step equations,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-variables-expressions/cc-7th-2-step-equations-intro/e/linear_equations_2
