Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
NGSS.HS,HS-LS4-1,Communicate scientific information that common ancestry and biological evolution are supported by multiple lines of empirical evidence.,Article,Activity: How can we reconstruct the evolution of species across islands?,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:common-ancestry-and-phylogeny/x230b3ff252126bb6:activity-how-can-we-reconstruct-the-evolution-of-species-across-islands/a/activity-how-can-we-reconstruct-the-evolution-of-species-across-islands
NGSS.HS,HS-LS4-1,Communicate scientific information that common ancestry and biological evolution are supported by multiple lines of empirical evidence.,Exercise,Apply: evidence for evolution,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:common-ancestry-and-phylogeny/x230b3ff252126bb6:evidence-for-evolution/e/apply-evidence-for-evolution
NGSS.HS,HS-LS4-1,Communicate scientific information that common ancestry and biological evolution are supported by multiple lines of empirical evidence.,Exercise,Apply: evidence of common ancestry,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:common-ancestry-and-phylogeny/x230b3ff252126bb6:phylogeny-and-evolutionary-trees/e/evidence-of-common-ancestry-apply
NGSS.HS,HS-LS4-1,Communicate scientific information that common ancestry and biological evolution are supported by multiple lines of empirical evidence.,Exercise,Apply: the fossil record,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:common-ancestry-and-phylogeny/x230b3ff252126bb6:the-fossil-record/e/apply-the-fossil-record-ngss
NGSS.HS,HS-LS4-1,Communicate scientific information that common ancestry and biological evolution are supported by multiple lines of empirical evidence.,Video,Earth's fossil record,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:evolution/x0c5bb03129646fd6:the-fossil-record/v/earth-s-fossil-record
NGSS.HS,HS-LS4-1,Communicate scientific information that common ancestry and biological evolution are supported by multiple lines of empirical evidence.,Exercise,Understand: evidence of common ancestry,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:common-ancestry-and-phylogeny/x230b3ff252126bb6:phylogeny-and-evolutionary-trees/e/understand-evidence-of-common-ancestry
NGSS.HS,HS-LS4-2,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment .",Article,Activity: Why are male birds often more brightly colored than females?,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:activity-why-are-male-birds-often-more-brightly-colored-than-females/a/activity-why-are-male-birds-often-more-brightly-colored-than-females
NGSS.HS,HS-LS4-2,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment .",Video,Natural selection and evolution,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:mechanisms-of-evolution/v/natural-selection-and-evolution
NGSS.HS,HS-LS4-2,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment .",Article,PhET simulation: Exploring natural selection,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:natural-selection-and-adaptation/a/phet-simulation-exploring-natural-selection
NGSS.HS,HS-LS4-2,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment .",Exercise,PhET simulation: Exploring natural selection,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:explore-biology-through-simulations/x230b3ff252126bb6:phet-simulation-exploring-natural-selection/e/phet-simulation-natural-selection-hs
NGSS.HS,HS-LS4-2,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment .",Exercise,Understand: natural selection,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:mechanisms-of-evolution/e/understand-natural-selection
NGSS.HS,HS-LS4-2,"Construct an explanation based on evidence that the process of evolution primarily results from four factors: (1) the potential for a species to increase in number, (2) the heritable genetic variation of individuals in a species due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of those organisms that are better able to survive and reproduce in the environment .",Exercise,Understand: natural selection and evolution,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:mechanisms-of-evolution/e/understand-natural-selection-and-evolution
NGSS.HS,HS-LS4-3,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.,Article,Activity: Why are male birds often more brightly colored than females?,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:activity-why-are-male-birds-often-more-brightly-colored-than-females/a/activity-why-are-male-birds-often-more-brightly-colored-than-females
NGSS.HS,HS-LS4-3,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.,Video,Adaptation and environmental change,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:natural-selection-and-adaptation/v/adaptation-and-environmental-change
NGSS.HS,HS-LS4-3,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.,Exercise,Apply: natural selection and adaptation,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:natural-selection-and-adaptation/e/apply-natural-selection-and-adaptation
NGSS.HS,HS-LS4-3,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.,Video,Natural selection and adaptation,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:natural-selection-and-adaptation/v/natural-selection-and-adaptation
NGSS.HS,HS-LS4-3,Apply concepts of statistics and probability to support explanations that organisms with an advantageous heritable trait tend to increase in proportion to organisms lacking this trait.,Video,Natural selection and evolution,https://www.khanacademy.org/science/hs-bio/x230b3ff252126bb6:mechanisms-of-evolution-hs/x230b3ff252126bb6:mechanisms-of-evolution/v/natural-selection-and-evolution
